Start Time,Year,Month,Day,Hour,Longitude,Latitude,Province Code,Reference Object,Hail Diameter (mm),Cosine Distances,Event
7/30/2010 19:30,2010,7,30,19,-102.483,49.633,SK,dime,18.0,126.39116300690429,814
7/30/2010 20:36,2010,7,30,20,-102.167,49.233,SK,marble,16.0,50.00465838921073,814
7/30/2010 22:18,2010,7,30,22,-103.433,49.883,SK,dime,18.0,116.45579416511562,814
7/30/2010 22:25,2010,7,30,22,-103.651,50.264,SK,estimated 1 inch,25.0,45.131554774120126,814
7/30/2010 23:00,2010,7,30,23,-115.716,52.079,AB,baseball,74.0,863.9136202713113,815
7/30/2010 23:12,2010,7,30,23,-114.67,51.328,AB,golf ball,43.0,110.31158865521549,815
7/30/2010 23:45,2010,7,30,23,-114.467,51.318,AB,estimated 50mm,50.0,14.150033618871966,815
7/31/2010 2:14,2010,7,31,2,-113.983,53.039,AB,quarter,24.0,194.19021961264758,815
7/31/2010 2:21,2010,7,31,2,-113.733,53.367,AB,quarter,24.0,40.09307855560466,815
7/31/2010 12:40,2010,7,31,12,-103.667,50.533,SK,estimated 20mm,20.0,757.5607434325673,816
7/31/2010 15:16,2010,7,31,15,-102.35,50.217,SK,dime,18.0,99.78545850624324,816
7/31/2010 21:11,2010,7,31,21,-105.633,49.383,SK,pea,8.0,253.19164231806292,816
7/31/2010 21:30,2010,7,31,21,-105.633,49.383,SK,larger than dime,21.0,0.0,816
7/31/2010 21:55,2010,7,31,21,-102.267,49.633,SK,golf ball,43.0,244.60097879675143,816
7/31/2010 22:00,2010,7,31,22,-101.533,49.833,SK,smaller than quarter,23.0,57.24900032533439,816
7/31/2010 22:03,2010,7,31,22,-101.466,49.833,SK,larger than pea,12.0,4.80542682752447,816
7/31/2010 22:09,2010,7,31,22,-102.267,49.633,SK,twice golf ball,86.0,61.71446752440292,816
7/31/2010 22:31,2010,7,31,22,-101.956,49.383,SK,golf ball,43.0,35.735255479710546,816
7/31/2010 22:46,2010,7,31,22,-101.288,49.569,MB,nickel,21.0,52.50811838748504,816
7/31/2010 23:30,2010,7,31,23,-102.283,49.267,SK,golf ball,43.0,79.42226744396122,816
8/1/2010 1:00,2010,8,1,1,-100.053,49.0,MB,quarter,24.0,164.93078198562608,816
8/1/2010 1:34,2010,8,1,1,-108.1,49.95,SK,golf ball,43.0,590.627437554649,817
8/1/2010 1:41,2010,8,1,1,-113.117,50.133,AB,shot,8.0,358.7889749678815,818
8/1/2010 18:25,2010,8,1,18,-103.1,50.504,SK,golf ball,43.0,711.8617794473794,819
8/1/2010 20:00,2010,8,1,20,-99.466,50.532,MB,nickel,21.0,256.92357160000205,820
8/1/2010 23:50,2010,8,1,23,-113.021,50.316,AB,pea,8.0,959.2350770977407,821
8/2/2010 19:20,2010,8,2,19,-100.993,50.207,MB,dime,18.0,854.1696772387203,822
8/2/2010 19:52,2010,8,2,19,-100.596,50.181,MB,nickel,21.0,28.40829845107182,822
8/2/2010 21:15,2010,8,2,21,-100.239,50.031,MB,marble,16.0,30.43709559672935,822
8/2/2010 21:17,2010,8,2,21,-100.1256,50.064,MB,quarter,24.0,8.889878842318456,822
8/2/2010 21:35,2010,8,2,21,-113.6,49.133,AB,marble,16.0,975.2542920433948,823
8/2/2010 21:55,2010,8,2,21,-100.477,50.104,MB,quarter,24.0,950.2803573218984,824
8/2/2010 22:10,2010,8,2,22,-99.564,50.048,MB,golf ball,43.0,65.4497661696571,824
8/2/2010 23:00,2010,8,2,23,-112.8,49.033,AB,pea,8.0,960.4109824677978,825
8/3/2010 2:13,2010,8,3,2,-97.864,49.509,MB,quarter,24.0,1083.160477742215,826
8/6/2010 20:40,2010,8,6,20,-111.1,49.483,AB,marble,16.0,954.6946685094356,827
8/6/2010 21:00,2010,8,6,21,-111.883,50.988,AB,pea,8.0,176.36884211654777,827
8/6/2010 22:00,2010,8,6,22,-108.75,50.733,SK,estimated half inch,13.0,221.70072959057669,827
8/6/2010 23:14,2010,8,6,23,-115.367,53.989,AB,quarter,24.0,576.6347053231198,828
8/6/2010 23:20,2010,8,6,23,-108.639,49.6,SK,loonie,26.5,671.9422505495176,829
8/7/2010 0:30,2010,8,7,0,-108.284,50.617,SK,dime,18.0,115.8841200250167,829
8/7/2010 1:30,2010,8,7,1,-113.774,54.699,AB,quarter,24.0,585.4175753320116,830
8/7/2010 23:40,2010,8,7,23,-114.433,52.967,AB,estimated 10mm,10.0,197.38276579712297,831
8/8/2010 21:28,2010,8,8,21,-108.474,52.638,SK,marble,16.0,402.14073976701263,832
8/8/2010 21:47,2010,8,8,21,-97.572,51.215,MB,loonie,26.5,763.3268171556042,833
8/8/2010 22:05,2010,8,8,22,-105.817,51.05,SK,marble,16.0,575.3042712530086,834
8/8/2010 22:20,2010,8,8,22,-109.6,51.483,SK,quarter,24.0,267.5363157270147,835
8/8/2010 22:50,2010,8,8,22,-115.628,52.365,AB,pea,8.0,424.7049410682953,836
8/8/2010 23:05,2010,8,8,23,-109.167,51.496,SK,marble,16.0,453.2463895242386,837
8/9/2010 0:00,2010,8,9,0,-108.549,51.717,SK,quarter,24.0,49.247313923198966,837
8/9/2010 0:15,2010,8,9,0,-115.133,52.267,AB,pea,8.0,454.7780998590169,838
8/9/2010 0:20,2010,8,9,0,-115.021,52.303,AB,pea,8.0,8.606094985766664,838
8/9/2010 1:30,2010,8,9,1,-114.95,52.083,AB,nickel,21.0,24.937033129410437,838
8/9/2010 1:45,2010,8,9,1,-105.367,53.433,SK,pea,8.0,661.5591480205273,839
8/9/2010 2:00,2010,8,9,2,-102.597,51.135,SK,pea,8.0,317.43440080446385,840
8/9/2010 2:05,2010,8,9,2,-114.896,52.083,AB,dime,18.0,854.7717466405028,841
8/10/2010 0:46,2010,8,10,0,-112.789,52.9,AB,pea,8.0,169.11364735823398,842
8/10/2010 1:22,2010,8,10,1,-112.955,52.767,AB,dime,18.0,18.522001391091713,842
8/10/2010 1:33,2010,8,10,1,-114.083,51.05,AB,pea,8.0,205.99985478708894,842
8/10/2010 3:05,2010,8,10,3,-113.467,53.55,AB,nickel,21.0,281.12277929217373,843
8/10/2010 19:33,2010,8,10,19,-100.055,49.231,MB,pea,8.0,1044.9552697347278,844
8/10/2010 22:00,2010,8,10,22,-98.148,50.019,MB,pea,8.0,162.92188153056694,844
8/10/2010 22:00,2010,8,10,22,-111.423,49.148,AB,dime,18.0,960.6272563820809,845
8/10/2010 22:15,2010,8,10,22,-105.133,50.1,SK,loonie,26.5,465.1301219916531,846
8/10/2010 22:40,2010,8,10,22,-102.545,49.432,SK,marble,16.0,200.15382792195882,846
8/10/2010 23:40,2010,8,10,23,-104.485,49.963,SK,pea,8.0,151.50428418992885,846
8/10/2010 23:55,2010,8,10,23,-104.1,49.955,SK,marble,16.0,27.555597626645234,846
8/11/2010 0:38,2010,8,11,0,-113.95,49.483,AB,golf ball,43.0,709.5587081830961,847
8/11/2010 1:05,2010,8,11,1,-103.617,49.667,SK,pea,8.0,744.7513807442995,848
8/11/2010 1:50,2010,8,11,1,-109.553,50.165,SK,marble,16.0,428.4902717584605,849
8/11/2010 2:35,2010,8,11,2,-103.267,49.317,SK,marble,16.0,461.293320323161,850
8/11/2010 2:50,2010,8,11,2,-103.287,49.083,SK,dime,18.0,26.06019440574035,850
8/11/2010 19:15,2010,8,11,19,-112.217,53.867,AB,dime,18.0,814.7062594014556,851
8/11/2010 22:20,2010,8,11,22,-109.999,53.717,SK,quarter,24.0,146.63476822580668,851
8/11/2010 23:25,2010,8,11,23,-106.35,49.117,SK,marble,16.0,570.4838454311388,852
8/11/2010 23:30,2010,8,11,23,-106.367,49.0,SK,quarter,24.0,13.068661368205815,852
8/11/2010 23:50,2010,8,11,23,-105.95,49.183,SK,marble,16.0,36.55219718997242,852
8/12/2010 1:00,2010,8,12,1,-110.42,49.891,AB,nickel,21.0,331.9708751067227,853
8/12/2010 2:55,2010,8,12,2,-108.783,50.067,SK,quarter,24.0,118.67753220187116,853
8/12/2010 20:15,2010,8,12,20,-104.563,51.532,SK,estimated 19mm,19.0,338.29762040846344,854
8/12/2010 21:35,2010,8,12,21,-110.267,50.109,AB,pea,8.0,430.65827762548804,855
8/12/2010 23:15,2010,8,12,23,-103.233,52.067,SK,quarter,24.0,537.0745888456212,856
8/13/2010 0:10,2010,8,13,0,-101.883,51.233,SK,dime,18.0,131.43058351763742,856
8/13/2010 1:20,2010,8,13,1,-102.283,49.382,SK,quarter,24.0,207.7722177853705,856
8/13/2010 1:59,2010,8,13,1,-101.356,51.23,MB,loonie,26.5,215.77219609126496,856
8/13/2010 3:23,2010,8,13,3,-101.624,50.317,SK,quarter,24.0,103.25521854719108,856
8/13/2010 3:30,2010,8,13,3,-103.172,49.269,SK,quarter,24.0,161.01224948904354,856
8/13/2010 3:58,2010,8,13,3,-102.267,49.588,SK,loonie,26.5,74.44364071856327,856
8/17/2010 0:34,2010,8,17,0,-113.724,53.8,AB,quarter,24.0,916.5361848252891,857
8/20/2010 3:20,2010,8,20,3,-113.867,52.133,AB,larger than pea,12.0,185.6093199121829,858
8/20/2010 23:00,2010,8,20,23,-98.344,49.536,MB,golf ball,43.0,1125.2876039526595,859
8/20/2010 23:25,2010,8,20,23,-98.344,49.551,MB,loonie,26.5,1.6679262160893842,859
8/21/2010 0:15,2010,8,21,0,-98.333,49.302,MB,nickel,21.0,27.699002187276378,859
8/21/2010 0:40,2010,8,21,0,-97.146,49.884,MB,smaller than quarter,23.0,107.27335620998461,859
8/21/2010 0:50,2010,8,21,0,-97.694,49.465,MB,nickel,21.0,61.03766230570466,859
8/21/2010 1:10,2010,8,21,1,-97.233,49.9,MB,toonie,28.0,58.64862808973015,859
8/21/2010 1:11,2010,8,21,1,-97.146,49.884,MB,quarter,24.0,6.481236017924439,859
8/21/2010 1:52,2010,8,21,1,-96.843,49.944,MB,estimated 10mm,10.0,22.6982207096786,859
8/21/2010 1:55,2010,8,21,1,-96.884,50.252,MB,golf ball,43.0,34.372719391470945,859
8/21/2010 2:10,2010,8,21,2,-97.146,49.884,MB,marble,16.0,44.99009711459442,859
8/22/2010 0:13,2010,8,22,0,-104.3,51.767,SK,quarter,24.0,544.0791320078692,860
8/22/2010 0:35,2010,8,22,0,-104.0,51.783,SK,quarter,24.0,20.717146845454167,860
8/22/2010 1:10,2010,8,22,1,-115.567,52.967,AB,pea,8.0,795.260724635898,861
8/22/2010 1:18,2010,8,22,1,-104.768,51.752,SK,pea,8.0,744.9213598539455,862
8/22/2010 2:55,2010,8,22,2,-114.572,53.053,AB,pea,8.0,680.0840219004087,863
8/22/2010 21:25,2010,8,22,21,-114.03,51.567,AB,quarter,24.0,169.2930518959081,864
8/22/2010 21:55,2010,8,22,21,-114.083,51.05,AB,penny,19.0,57.60577748210385,864
8/22/2010 22:10,2010,8,22,22,-114.083,51.05,AB,dime,18.0,0.0,864
8/22/2010 22:15,2010,8,22,22,-114.083,51.05,AB,toonie,28.0,0.0,864
8/22/2010 22:20,2010,8,22,22,-113.55,51.65,AB,dime,18.0,76.29719164542011,864
8/22/2010 22:30,2010,8,22,22,-113.5,51.5,AB,pea,8.0,17.033409692059216,864
8/22/2010 22:35,2010,8,22,22,-114.083,51.05,AB,nickel,21.0,64.4080098461625,864
8/22/2010 22:45,2010,8,22,22,-113.633,50.867,AB,loonie,26.5,37.51590876348235,864
8/22/2010 23:25,2010,8,22,23,-113.184,51.649,AB,penny,19.0,92.39719812759722,864
8/22/2010 23:30,2010,8,22,23,-112.104,51.506,AB,dime,18.0,76.30536809724396,864
8/26/2010 2:17,2010,8,26,2,-116.8,54.4,AB,smaller than baseball,70.0,449.83990924191244,865
8/26/2010 22:40,2010,8,26,22,-114.767,55.283,AB,quarter,24.0,163.04024589901616,866
8/26/2010 23:15,2010,8,26,23,-116.433,53.583,AB,dime,18.0,217.5708662847213,866
8/27/2010 1:10,2010,8,27,1,-113.867,54.25,AB,golf ball,43.0,183.67184379239106,866
8/27/2010 1:18,2010,8,27,1,-112.841,54.253,AB,pigeon egg,30.0,66.65262047962352,866
8/27/2010 2:25,2010,8,27,2,-113.467,53.55,AB,penny,19.0,88.27430592755155,866
8/27/2010 2:35,2010,8,27,2,-112.944,54.167,AB,nickel,21.0,76.7026365508307,866
5/10/2011 20:20,2011,5,10,20,-101.226,49.66,MB,pea,8.0,945.4155827781972,867
5/10/2011 20:30,2011,5,10,20,-95.553,49.853,MB,golf ball,43.0,407.9934354133109,868
5/10/2011 21:35,2011,5,10,21,-95.5514,50.301,MB,dime,18.0,49.815526789282146,868
5/19/2011 20:20,2011,5,19,20,-114.133,51.667,AB,shot,8.0,1305.9777228371665,869
5/28/2011 18:32,2011,5,28,18,-96.944,50.065,MB,marble,16.0,1216.4770192473306,870
5/28/2011 19:15,2011,5,28,19,-100.304,49.833,MB,marble,16.0,241.76925669441067,870
5/28/2011 21:08,2011,5,28,21,-97.66,50.225,MB,quarter,24.0,193.81858963898978,870
5/28/2011 21:25,2011,5,28,21,-97.326,50.134,MB,quarter,24.0,25.846371663347995,870
5/28/2011 21:34,2011,5,28,21,-97.576,50.142,MB,quarter,24.0,17.83954694198058,870
5/31/2011 2:35,2011,5,31,2,-96.684,49.526,MB,marble,16.0,93.72472557265591,871
6/1/2011 22:05,2011,6,1,22,-114.483,51.55,AB,pea,8.0,1274.5365649934583,872
6/1/2011 23:20,2011,6,1,23,-114.1,51.783,AB,pea,8.0,36.999555882387604,872
6/2/2011 13:55,2011,6,2,13,-102.267,49.741,SK,dime,18.0,861.6083541059262,873
6/2/2011 14:00,2011,6,2,14,-101.8,49.167,SK,quarter,24.0,72.20242708022835,873
6/2/2011 14:20,2011,6,2,14,-101.8,49.167,SK,quarter,24.0,0.0,873
6/2/2011 14:30,2011,6,2,14,-98.974,50.799,MB,quarter,24.0,271.55123841473977,874
6/2/2011 14:49,2011,6,2,14,-100.996,49.268,MB,golf ball,43.0,223.22916450159937,874
6/2/2011 14:58,2011,6,2,14,-100.996,49.268,MB,golf ball,43.0,0.0,874
6/2/2011 15:30,2011,6,2,15,-100.522,49.481,MB,golf ball,43.0,41.69724047548922,874
6/2/2011 15:30,2011,6,2,15,-96.957,50.469,MB,golf ball,43.0,277.56645165740446,875
6/2/2011 16:10,2011,6,2,16,-100.26,49.617,MB,golf ball,43.0,254.15660117726324,875
6/2/2011 16:55,2011,6,2,16,-99.938,49.847,MB,dime,18.0,34.49151705306158,875
6/2/2011 17:20,2011,6,2,17,-99.641,49.815,MB,golf ball,43.0,21.597663437752924,875
6/2/2011 19:00,2011,6,2,19,-97.542,49.913,MB,quarter,24.0,150.8387413768037,875
6/2/2011 19:35,2011,6,2,19,-97.219,50.086,MB,quarter,24.0,30.050640052689644,875
6/2/2011 19:49,2011,6,2,19,-96.994,50.083,MB,marble,16.0,16.057010929705072,875
6/2/2011 20:15,2011,6,2,20,-97.261,50.386,MB,quarter,24.0,38.675492893606204,875
6/2/2011 20:30,2011,6,2,20,-97.375,50.386,MB,walnut,35.0,8.082524454185807,875
6/2/2011 20:35,2011,6,2,20,-96.975,50.491,MB,golf ball,43.0,30.639974502242385,875
6/2/2011 20:37,2011,6,2,20,-96.975,50.437,MB,golf ball,43.0,6.004534365514819,875
6/2/2011 21:21,2011,6,2,21,-108.417,49.668,SK,pea,8.0,820.5577750690348,876
6/2/2011 21:34,2011,6,2,21,-108.017,49.717,SK,dime,18.0,29.28368555075454,876
6/6/2011 22:30,2011,6,6,22,-116.077,52.471,AB,pea,8.0,640.2703974139191,877
6/7/2011 15:01,2011,6,7,15,-98.459,49.19,MB,pea,8.0,1286.3085283970734,878
6/7/2011 20:06,2011,6,7,20,-99.684,49.595,MB,marble,16.0,99.43831227494911,878
6/7/2011 22:54,2011,6,7,22,-100.996,49.268,MB,pea,8.0,101.60619308076771,878
6/8/2011 1:20,2011,6,8,1,-96.628,49.526,MB,marble,16.0,317.354276167491,879
6/11/2011 20:00,2011,6,11,20,-112.317,51.3,AB,pea,8.0,1126.7998925696386,880
6/13/2011 21:55,2011,6,13,21,-98.974,50.799,MB,quarter,24.0,933.0820057532401,881
6/13/2011 22:08,2011,6,13,22,-99.911,50.498,MB,pea,8.0,74.05805893838654,881
6/13/2011 23:26,2011,6,13,23,-97.375,50.386,MB,marble,16.0,180.0107820000967,881
6/16/2011 20:40,2011,6,16,20,-113.217,53.717,AB,pea,8.0,1141.9521187873665,882
6/17/2011 1:08,2011,6,17,1,-113.467,53.55,AB,pea,8.0,24.829912951211966,882
6/17/2011 21:50,2011,6,17,21,-113.633,52.554,AB,pea,8.0,111.30458958866278,883
6/17/2011 22:30,2011,6,17,22,-113.55,52.68,AB,pea,8.0,15.089549509033912,883
6/20/2011 22:55,2011,6,20,22,-114.333,50.883,AB,pea,8.0,206.94685555082495,884
6/21/2011 22:25,2011,6,21,22,-114.083,52.317,AB,half golf ball,21.0,160.3856630164854,885
6/23/2011 20:40,2011,6,23,20,-109.817,50.933,SK,dime,18.0,332.197772315373,886
6/23/2011 21:58,2011,6,23,21,-109.45,51.433,SK,nickel,21.0,61.19976476447926,886
6/23/2011 23:00,2011,6,23,23,-109.117,49.983,SK,nickel,21.0,162.92857857746614,886
6/23/2011 23:23,2011,6,23,23,-109.177,49.766,SK,nickel,21.0,24.5094218497092,886
6/23/2011 23:50,2011,6,23,23,-114.033,53.8,AB,marble,16.0,559.0006486624881,887
6/24/2011 0:30,2011,6,24,0,-109.517,49.3,SK,dime,18.0,589.5445428345911,888
6/24/2011 0:31,2011,6,24,0,-108.726,49.709,SK,toonie,28.0,73.01087725059942,888
6/24/2011 0:45,2011,6,24,0,-111.167,53.333,AB,dime,18.0,436.8660592767025,889
6/24/2011 0:55,2011,6,24,0,-108.417,49.795,SK,golf ball,43.0,436.84486837352995,890
6/24/2011 1:35,2011,6,24,1,-112.05,53.5,AB,dime,18.0,482.09764451544544,891
6/24/2011 2:10,2011,6,24,2,-108.177,49.245,SK,quarter,24.0,543.9907339999274,892
6/25/2011 21:09,2011,6,25,21,-99.523,51.059,MB,nickel,21.0,648.2814505223987,893
6/29/2011 22:49,2011,6,29,22,-113.733,53.367,AB,estimated 20mm,20.0,999.7175591985883,894
6/29/2011 23:04,2011,6,29,23,-113.4367,53.55,AB,marble,16.0,28.26461238870454,894
6/29/2011 23:10,2011,6,29,23,-113.467,53.55,AB,golf ball,43.0,2.001719064304763,894
6/29/2011 23:35,2011,6,29,23,-113.467,53.55,AB,estimated 35mm,35.0,0.0,894
6/29/2011 23:48,2011,6,29,23,-113.467,53.55,AB,quarter,24.0,0.0,894
7/3/2011 4:30,2011,7,3,4,-102.817,49.15,SK,quarter,24.0,885.3953914069134,895
7/3/2011 21:00,2011,7,3,21,-105.0,51.5,SK,quarter,24.0,303.77414929207816,896
7/3/2011 22:00,2011,7,3,22,-111.45,52.083,AB,quarter,24.0,448.1686760024318,897
7/3/2011 22:42,2011,7,3,22,-104.617,50.436,SK,estimated 10mm,10.0,509.27968392021245,898
7/3/2011 22:51,2011,7,3,22,-104.617,50.45,SK,golf ball,43.0,1.556731202245542,898
7/3/2011 23:00,2011,7,3,23,-103.667,50.591,SK,toonie,28.0,68.96834046353047,898
7/3/2011 23:45,2011,7,3,23,-102.45,51.55,SK,quarter,24.0,136.38455243953968,898
7/3/2011 23:50,2011,7,3,23,-103.592,51.167,SK,quarter,24.0,90.00645627191672,898
7/4/2011 0:00,2011,7,4,0,-110.167,54.45,AB,estimated 20mm,20.0,572.8068475085065,899
7/4/2011 0:05,2011,7,4,0,-110.167,54.45,AB,dime,18.0,0.0,899
7/4/2011 1:00,2011,7,4,1,-114.367,52.35,AB,smaller than golf ball,35.0,363.29339726665125,900
7/4/2011 1:40,2011,7,4,1,-113.8,52.267,AB,toonie,28.0,39.637239750187874,900
7/4/2011 9:30,2011,7,4,9,-101.094,49.562,MB,softball,97.0,938.7026179864105,901
7/4/2011 19:30,2011,7,4,19,-96.99,50.634,MB,quarter,24.0,316.0181816858127,902
7/4/2011 19:38,2011,7,4,19,-98.001,49.499,MB,quarter,24.0,145.37639701767415,902
7/4/2011 19:45,2011,7,4,19,-96.99,50.634,MB,walnut,35.0,145.37639701767415,902
7/4/2011 20:20,2011,7,4,20,-97.503,49.355,MB,estimated 60mm,60.0,146.86916231969573,902
7/4/2011 20:29,2011,7,4,20,-97.146,49.884,MB,nickel,21.0,64.19840799250554,902
7/4/2011 20:30,2011,7,4,20,-97.146,49.884,MB,toonie,28.0,0.0,902
7/4/2011 20:40,2011,7,4,20,-96.619,50.542,MB,nickel,21.0,82.21608818655142,902
7/4/2011 21:14,2011,7,4,21,-97.167,49.137,MB,quarter,24.0,161.09473535776914,902
7/4/2011 21:44,2011,7,4,21,-97.562,49.008,MB,golf ball,43.0,32.15066750917757,902
7/4/2011 21:52,2011,7,4,21,-97.481,49.054,MB,baseball,74.0,7.812533878990417,902
7/4/2011 22:06,2011,7,4,22,-97.215,49.007,MB,marble,16.0,20.084798484289482,902
7/7/2011 22:00,2011,7,7,22,-114.633,51.8,AB,golf ball,43.0,1269.552003486285,903
7/7/2011 22:15,2011,7,7,22,-114.633,51.7,AB,quarter,24.0,11.119508014864872,903
7/7/2011 23:14,2011,7,7,23,-108.7,52.417,SK,golf ball,43.0,413.26826490659937,904
7/7/2011 23:30,2011,7,7,23,-117.829,53.546,AB,pea,8.0,623.4596212001354,905
7/7/2011 23:45,2011,7,7,23,-108.817,51.8,SK,golf ball,43.0,637.3777330839652,906
7/7/2011 23:52,2011,7,7,23,-114.488,51.8,AB,tennis,67.0,389.8621471305974,907
7/8/2011 2:20,2011,7,8,2,-114.174,51.938,AB,hen egg,50.0,26.46219233369449,907
7/8/2011 2:45,2011,7,8,2,-113.867,52.133,AB,quarter,24.0,30.185346301883694,907
7/9/2011 1:33,2011,7,9,1,-105.133,50.3,SK,quarter,24.0,641.0844562766995,908
7/9/2011 1:40,2011,7,9,1,-105.15,50.4,SK,golf ball,43.0,11.184738866419528,908
7/10/2011 23:04,2011,7,10,23,-96.511,49.284,MB,marble,16.0,631.4180348699185,909
7/10/2011 23:48,2011,7,10,23,-95.201,49.801,MB,dime,18.0,110.62708699106827,909
7/11/2011 0:02,2011,7,11,0,-96.511,49.419,MB,marble,16.0,103.50466390034431,909
7/11/2011 0:24,2011,7,11,0,-95.326,49.686,MB,marble,16.0,90.49111102653465,909
7/11/2011 1:45,2011,7,11,1,-95.978,49.12,MB,nickel,21.0,78.65509543180455,909
7/11/2011 21:10,2011,7,11,21,-113.633,50.809,AB,marble,16.0,1273.564967889171,910
7/13/2011 0:26,2011,7,13,0,-107.433,51.845,SK,golf ball,43.0,445.77515222679426,911
7/13/2011 1:30,2011,7,13,1,-107.133,51.917,SK,pea,8.0,22.093683273310404,911
7/13/2011 3:15,2011,7,13,3,-107.433,51.333,SK,marble,16.0,68.1599717492816,911
7/13/2011 5:00,2011,7,13,5,-112.817,49.7,AB,golf ball,43.0,421.62223932405476,912
7/13/2011 22:00,2011,7,13,22,-113.3,49.055,AB,golf ball,43.0,79.79046588929897,913
7/13/2011 22:30,2011,7,13,22,-113.3,49.2,AB,smaller than golf ball,35.0,16.12328664301886,913
7/16/2011 8:20,2011,7,16,8,-102.103,49.9,SK,toonie,28.0,810.7436036170567,914
7/18/2011 2:10,2011,7,18,2,-112.133,49.783,AB,estimated 19mm,19.0,718.8332440488409,915
7/18/2011 2:18,2011,7,18,2,-112.055,49.732,AB,golf ball,43.0,7.972104598755555,915
7/18/2011 3:25,2011,7,18,3,-112.0,50.067,AB,loonie,26.5,37.45806692445802,915
7/18/2011 17:50,2011,7,18,17,-113.482,53.1,AB,measured 25mm,25.0,352.43628884149484,916
7/18/2011 20:45,2011,7,18,20,-108.35,53.475,SK,quarter,24.0,343.59885869616437,917
7/18/2011 23:50,2011,7,18,23,-113.497,53.1,AB,golf ball,43.0,344.5879454931678,918
7/19/2011 0:15,2011,7,19,0,-107.017,53.833,SK,golf ball,43.0,436.44621728924244,919
7/19/2011 0:20,2011,7,19,0,-112.962,53.117,AB,golf ball,43.0,401.2888481909279,920
7/19/2011 1:35,2011,7,19,1,-113.8,52.267,AB,quarter,24.0,110.10232600008568,920
7/19/2011 1:50,2011,7,19,1,-106.083,53.917,SK,larger than golf ball,50.0,546.6585847225742,921
7/19/2011 2:07,2011,7,19,2,-106.083,53.917,SK,baseball,74.0,0.0,921
7/19/2011 2:10,2011,7,19,2,-106.083,53.917,SK,estimated 100mm,100.0,0.0,921
7/19/2011 2:15,2011,7,19,2,-105.976,53.853,SK,golf ball,43.0,9.991110220041591,921
7/19/2011 3:00,2011,7,19,3,-111.533,53.367,AB,golf ball,43.0,370.4558190578324,922
7/19/2011 3:40,2011,7,19,3,-110.85,53.097,AB,golf ball,43.0,54.47841466313944,922
7/19/2011 22:45,2011,7,19,22,-113.467,50.85,AB,golf ball,43.0,307.4650701571569,923
7/19/2011 23:39,2011,7,19,23,-113.583,50.033,AB,loonie,26.5,91.21699342129962,923
7/20/2011 1:18,2011,7,20,1,-100.459,51.653,MB,golf ball,43.0,937.5712903189783,924
7/20/2011 1:55,2011,7,20,1,-114.5,52.633,AB,nickel,21.0,962.7723893952292,925
7/20/2011 6:05,2011,7,20,6,-104.617,50.45,SK,ping pong,40.0,724.5940144514693,926
7/20/2011 7:50,2011,7,20,7,-101.8,50.667,SK,marble,16.0,200.4411144870076,926
7/20/2011 11:10,2011,7,20,11,-102.653,50.6,SK,nickel,21.0,60.62013569188745,926
7/20/2011 20:00,2011,7,20,20,-114.285,52.266,AB,quarter,24.0,826.37829335207,927
7/20/2011 20:20,2011,7,20,20,-113.951,51.691,AB,nickel,21.0,67.90620177562131,927
7/24/2011 3:00,2011,7,24,3,-105.967,49.933,SK,quarter,24.0,593.6721728579543,928
7/26/2011 2:09,2011,7,26,2,-108.417,49.65,SK,golf ball,43.0,178.65605184794163,929
7/26/2011 2:45,2011,7,26,2,-113.95,49.483,AB,quarter,24.0,399.36607601305894,930
7/26/2011 21:00,2011,7,26,21,-109.283,53.1,SK,quarter,24.0,516.5690347644022,931
7/26/2011 21:17,2011,7,26,21,-105.7,49.933,SK,golf ball,43.0,430.5564116665233,932
7/26/2011 21:55,2011,7,26,21,-108.95,53.383,SK,shot,8.0,444.2180830762802,933
7/26/2011 22:20,2011,7,26,22,-104.217,50.95,SK,toonie,28.0,421.0283846518917,934
7/26/2011 22:50,2011,7,26,22,-105.217,50.717,SK,quarter,24.0,74.85405064611078,934
7/26/2011 23:24,2011,7,26,23,-109.4,52.083,SK,loonie,26.5,327.4641392982046,935
7/27/2011 20:41,2011,7,27,20,-114.447,50.883,AB,loonie,26.5,373.9939897112991,936
7/27/2011 21:55,2011,7,27,21,-113.583,50.033,AB,loonie,26.5,112.57823820679073,936
7/29/2011 21:25,2011,7,29,21,-113.8,52.267,AB,nickel,21.0,248.87017996070537,937
7/29/2011 21:39,2011,7,29,21,-113.8,52.267,AB,measured 32mm,32.0,0.0,937
7/29/2011 22:00,2011,7,29,22,-113.233,52.2,AB,quarter,24.0,39.32522666454597,937
7/29/2011 22:38,2011,7,29,22,-112.919,51.319,AB,nickel,21.0,100.3180739191474,937
7/29/2011 23:30,2011,7,29,23,-112.406,51.224,AB,nickel,21.0,37.2183811827812,937
7/29/2011 23:52,2011,7,29,23,-104.317,50.117,SK,quarter,24.0,582.8710791476525,938
7/30/2011 0:58,2011,7,30,0,-105.767,53.2,SK,pea,8.0,357.0875093106568,939
7/30/2011 1:00,2011,7,30,1,-103.85,49.667,SK,pea,8.0,414.6799133842966,940
7/30/2011 2:05,2011,7,30,2,-103.933,52.617,SK,quarter,24.0,328.0765248076352,941
7/30/2011 2:29,2011,7,30,2,-104.017,49.733,SK,nickel,21.0,320.7400091537704,942
